CRED T,CRED T-1,CRED T-2,NCC T,NCC T-1,NCC T-2,INCOME,N_EDUC,AGE,SX,CIV_ST,T_WEB T,T_WEB T-1,T_WEB T-2,MAR_T,MAR_T-1,MAR_T-2,MAR_T-3,MAR_T-4,MAR_T-5,MAR_T-6,TARGET
600.18,105.45,97.62,1,1,1,594,4,35,1,2,17,21,22,-5.2,3.37,-2.4,10.83,2.77,-4.49,0.07,nonchurner
601.61,130.05,93.96,1,1,1,1090,4,29,1,2,13,3,0,5.74,1.01,-58.52,-4.3,-4.3,-4.32,-4.38,nonchurner
607.39,94.85,87.6,1,1,1,1800,4,41,1,2,0,8,5,-0.26,-6.52,-18.51,9.14,-0.98,11.59,10.52,nonchurner
704.82,213.59,284.95,1,1,1,630,3,40,0,2,7,4,9,1.53,1.22,2.81,7.64,8.17,6.83,3.29,nonchurner
593.76,95.38,94.17,1,1,1,860,3,57,0,4,5,3,4,64.35,66.67,68.79,45.66,21.85,49.64,-2.52,nonchurner
606.09,98.93,95.47,4,4,4,669,4,30,0,2,1,1,2,19.46,18.18,21.05,23.33,43.84,37.32,39.04,nonchurner
627.29,132.39,127.46,1,1,1,1100,4,30,1,1,39,19,17,-5.16,2.61,-3.84,-4.68,0.31,2.82,1.62,nonchurner
593.66,101.89,106.81,1,1,1,1704,4,43,0,2,0,0,0,-89.61,180.33,-128.22,-77.1,-319.38,-30.94,-243.67,nonchurner
591.14,94.17,95.53,0,0,0,655,4,33,0,2,0,2,1,-153.43,-217.9,-72.01,21,26.3,22.87,19.08,nonchurner
615.01,120.83,122.73,1,1,1,821,3,58,1,2,4,2,4,-2.27,-1.38,-3.77,-8.25,2.78,1.67,36.09,nonchurner
627.42,113.98,116.23,1,1,1,512,3,33,0,1,29,34,33,3.6,6.28,1.01,0.69,9.96,0.41,1.48,nonchurner
592.76,94,94.21,1,1,1,450,4,34,1,1,0,1,2,1.63,2.62,0.24,-0.07,1.27,-1.09,-0.06,nonchurner
629.71,112.44,110.7,1,1,1,743,3,41,0,1,17,24,26,2.99,9.5,0.01,-1.06,-1.32,-5.91,-2.98,nonchurner
607.03,104.12,99.08,1,1,1,1100,4,29,1,2,0,2,0,1.18,-11.89,-9.55,6.03,33.96,3.43,56.58,nonchurner
620.01,119.21,129.71,1,1,1,1130,3,48,1,2,0,6,6,38.73,31.42,40.92,-6.75,-48.41,4.63,15.3,nonchurner
612.21,114.31,143.56,1,1,1,820,3,40,0,4,1,0,2,0.4,-5.91,4.5,27.82,17,19.39,17.69,nonchurner
631.94,217.11,277.3,1,1,1,1127,4,43,1,2,5,0,2,20.28,29.43,-61.65,83.92,268.62,0,0,nonchurner
605.69,93.98,96.21,1,1,1,470,4,32,0,1,0,4,0,12.25,15.96,7.67,5.9,7.75,5.56,6.4,nonchurner
674.15,161.69,181.21,1,1,1,743,4,29,0,1,3,0,2,2.96,6.55,1.7,1.3,2.2,3.69,-0.36,nonchurner
660.11,197.94,236.51,0,0,0,580,4,28,1,1,10,41,20,-5.55,30.37,12.72,-4.75,14,-28.7,6.25,nonchurner
592.55,103.02,102.7,1,1,1,593,3,30,0,2,15,11,2,11.91,-6.98,-0.94,-1.56,-1.19,-2.1,-36.58,nonchurner
592.76,93.96,93.96,1,2,2,2182,4,40,1,2,0,0,0,0.21,3.16,-2.3,-2.38,-2.4,-2.42,-2.45,nonchurner
602,101.16,102.77,1,1,1,589,4,48,1,1,0,0,0,20.76,17.2,12.42,8.71,16.95,13.09,16.97,nonchurner
635.63,137.6,137.91,1,1,1,1360,4,43,1,2,0,0,0,1.56,13.83,0.99,1.14,1.29,1,0.7,nonchurner
604.59,99.08,94.67,1,1,1,314,4,29,1,1,6,4,7,9.34,-0.33,5.86,5.24,3.66,4,1.96,nonchurner
609.44,105.96,97.82,1,1,1,2000,4,47,1,2,3,0,0,95.9,153.11,27.88,83.49,95.25,33.42,65.99,nonchurner
602.37,93.96,93.96,1,1,1,493,2,30,1,1,1,0,0,-0.95,-48.86,0,0,0,0,0,nonchurner
592.76,94.2,95.83,0,0,0,720,3,47,1,2,32,30,30,17.05,17.91,20.39,21.84,23.44,-13.13,16.85,nonchurner
628.84,124.1,118.3,1,1,1,297,3,35,1,4,0,8,0,4.25,7.25,3.27,2.68,17.1,9.64,6.98,nonchurner
724.42,290.3,229.57,1,1,1,1456,4,30,1,2,9,28,63,-42.96,-154.23,211.94,14.91,-7.63,-160.05,-172.87,nonchurner
592.76,93.96,93.96,1,0,0,426,4,26,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
608.16,98.56,109.02,1,1,1,1200,4,45,1,2,0,1,2,12.33,-7.67,-6.57,-3.11,12.81,15.02,12.72,nonchurner
607.35,112.51,103.94,1,1,1,645,3,41,1,4,1,0,0,0.32,1.96,0.09,1.22,1.07,10.2,1.95,nonchurner
593.61,96.75,103.63,1,1,1,1400,3,36,1,2,0,4,6,50.12,21.46,44.83,52.6,29.58,29.58,57.16,nonchurner
651.06,146.27,155.18,1,1,1,775,4,31,0,2,0,0,0,1.27,6.14,0.2,1.7,0.18,-56.19,-0.19,nonchurner
604.48,99.25,100.38,0,0,0,495,3,35,0,2,1,0,3,5.67,12.6,8.68,9.88,9.92,10.33,12.19,nonchurner
596.1,99.21,99.85,1,1,1,905,4,36,0,2,3,3,0,9.05,12.04,7.53,9.94,10.36,9.96,18.69,nonchurner
592.76,93.96,93.96,1,0,0,580,3,34,0,2,0,0,0,0,0,0,0,0,0,0,nonchurner
596.34,99.97,115.92,1,1,1,685,3,31,1,2,0,7,0,2.93,6.36,-0.74,15.31,17.58,34.67,21.94,nonchurner
609.42,105.63,100.12,1,1,1,350,3,29,1,1,9,32,19,-2.14,3.17,-3.25,-4.1,-3.66,-3.05,-3.21,nonchurner
604.93,106,99.71,1,1,1,835,4,33,1,2,6,18,3,-2.11,7.8,19.68,1.82,-5.35,0.76,1.44,nonchurner
592.76,93.96,93.96,1,1,1,425,4,32,1,1,0,8,0,1.91,5.47,0.51,0.28,0.16,-55.37,0,nonchurner
634.46,181.47,113.88,1,1,1,1000,4,45,0,1,4,4,4,24.59,-3.41,23.81,23.59,16.25,13.03,21.92,nonchurner
598.72,97.65,98.77,1,1,1,1200,4,37,1,1,0,0,0,15.46,19.39,22.91,54.54,5.33,22.04,28.11,nonchurner
607.09,99.14,101.76,1,1,1,659,4,44,1,2,9,11,7,14.62,20.67,30.46,2.91,33.35,31.95,33.63,nonchurner
610.61,114.88,110.66,0,0,0,513,4,30,1,1,0,2,0,7.81,-4.67,3.72,1.23,6.94,16.21,15.35,nonchurner
611.12,145.8,166.93,1,1,1,860,3,33,1,4,2,5,3,-7.45,4.76,1.32,1.67,0.52,7.62,1.18,nonchurner
596.88,94.6,100.03,1,1,1,400,3,27,1,1,2,4,1,52.01,-3.85,51.4,49.31,6.94,10.63,65.13,nonchurner
600.55,104.21,101.55,1,1,1,402,3,28,1,1,0,4,0,19.71,7.92,19.38,17,17.16,15.57,14.24,nonchurner
777.68,111.42,102.8,1,1,1,3813,4,36,1,2,0,0,0,115.93,107.17,126.94,-123.11,168.52,-5219.54,88.82,nonchurner
607.64,100.23,97.26,0,0,0,1450,4,35,1,4,26,32,17,54.52,11.43,52.23,51.42,46,-27.91,4.78,nonchurner
600.66,96.41,121.78,1,1,1,1200,3,45,1,2,0,0,0,20.66,-14.82,14.22,4.8,15.62,5.43,5.09,nonchurner
609.94,113.79,110.72,1,1,1,665,4,26,1,1,5,3,7,5.42,8.02,3.6,2.2,3.32,1.15,-1.59,nonchurner
593.67,94.04,94.76,1,1,1,1044,4,41,0,2,0,0,0,4.35,-10.85,0.14,0.04,-0.01,-0.07,-0.14,nonchurner
635.02,129.87,123.66,1,1,1,1300,4,45,1,2,0,0,0,56.8,-9.94,28.56,32.89,39.56,39.22,51.93,nonchurner
592.76,94.13,94.3,1,1,1,1348,4,36,1,2,0,0,0,16.16,46.65,30.69,16.74,26.61,15.13,19.57,nonchurner
776.27,329.91,381.78,1,1,1,3500,4,40,0,1,0,7,3,38.16,49.58,35.11,48.69,44.54,68.62,60.96,nonchurner
613.25,126.49,108.27,1,1,1,472,4,34,1,2,7,4,5,7.49,1.6,1.17,12.13,-3.37,-0.31,7.16,nonchurner
643.28,125.35,110.67,1,1,1,1121,4,38,0,1,11,4,11,-5.19,-13.17,18.75,22.64,-4.26,-2.77,-3.88,nonchurner
618.9,136.9,113.7,1,1,1,566,4,32,1,2,18,15,13,21.2,10.69,20.71,8.11,6.9,15.05,6.48,nonchurner
588.12,93.67,103.8,0,0,0,175,3,35,0,1,12,22,16,25.14,12.52,50.67,46.75,-222.57,-6.96,44.78,nonchurner
623.89,126.79,124.64,1,1,1,525,4,28,0,1,21,33,24,21.53,26.28,22.02,-13.37,-1.11,-56.38,0,nonchurner
664.89,168.74,158.83,1,1,1,747,4,30,1,1,0,0,0,3.2,7.39,0.93,12.44,0.66,1.27,0.06,nonchurner
601.98,94.72,105.46,1,1,1,544,3,29,0,1,14,11,2,12.92,7.05,8.38,8.21,9.01,11.6,10.37,nonchurner
626.99,129.16,145.83,1,1,1,1000,4,42,1,2,1,2,3,13.02,8.41,6.04,8.02,13.07,24.16,37.03,nonchurner
595.66,93.96,93.94,1,1,1,506,3,30,0,2,3,19,9,8.83,14.41,8.6,0.61,-54.26,0,0,nonchurner
617.33,108.73,120.46,1,1,1,1490,4,43,1,2,9,4,0,91.08,34.39,90.75,86.45,80.38,77.52,89.6,nonchurner
597.83,98.6,101.48,1,1,1,550,3,24,1,1,3,12,8,25.03,14.03,16.53,25.19,17.56,15.25,14.54,nonchurner
604.6,125.22,101.55,1,1,1,646,4,42,1,2,9,0,3,44.23,69.97,59.98,67.07,46.82,46,29.96,nonchurner
634.3,116.25,111.12,0,0,0,550,4,32,1,2,37,58,48,11.46,-28.56,33.86,19.9,-6.98,-18.53,-54.2,nonchurner
621.58,105.96,111.17,1,1,1,484,3,32,0,1,13,8,13,29.61,9.09,16.86,14.21,13.92,15.45,13.72,nonchurner
602.06,95.6,94.65,1,1,1,1086,4,50,1,2,0,0,0,15.7,-6.03,12.62,1.09,-0.5,9.81,12.34,nonchurner
595.42,97.42,105.95,1,1,1,556,4,33,1,1,1,0,3,16.51,9.28,16.78,15.41,20.47,16.82,10.94,nonchurner
626.63,107.06,106.1,2,2,2,413,4,29,1,2,5,2,0,-3.39,29.35,5.78,5.78,110.91,2.29,3.47,nonchurner
593.07,93.96,93.96,1,1,1,1616,4,44,1,2,0,0,0,154.39,87.11,241.41,144.21,127.72,116.24,124.61,nonchurner
596.34,94.15,97.08,1,1,1,750,1,29,0,1,6,13,4,6,4.33,1.14,9.27,9.57,24.62,6.26,nonchurner
600.42,106.24,105.3,1,1,1,757,3,53,1,2,0,2,0,-0.55,-1.83,-1.51,-1.22,0.53,0.83,0.84,nonchurner
596.54,98.28,94.61,1,1,1,375,4,25,1,1,5,2,0,-3.15,3.58,-56.53,-2.74,-1.77,-2.09,-2.78,nonchurner
600.88,113.43,109.42,1,1,1,1228,3,53,0,2,14,17,8,7.28,20.11,8.06,12.95,11.24,15.33,13.68,nonchurner
612.8,116.74,103.37,0,0,0,341,4,33,0,1,4,0,0,1.86,2.04,-0.39,-1.42,-3.24,-2.5,0,nonchurner
647.96,110.74,113.44,1,1,1,751,4,35,1,2,4,0,2,5.91,18.5,14.97,13.05,19.37,14.5,16.97,nonchurner
802.94,116.28,154.13,1,1,1,501,4,37,0,2,7,0,7,17.67,14.87,13.46,8.65,6.73,7.25,7.62,nonchurner
609.97,110.48,111.58,1,1,1,500,4,34,0,1,0,0,0,-3.71,5.79,-3.09,-2.93,-0.96,-6.86,-4.24,nonchurner
592.76,93.96,93.96,1,1,1,1917,4,73,1,2,0,0,0,1.13,-1.24,1.19,0.87,0.83,0.74,0.65,nonchurner
595.96,100.41,102.36,1,1,1,714,4,37,1,1,0,2,2,25.79,3.45,19.92,16.42,29.19,20.77,17.28,nonchurner
602.84,101.27,97.68,1,1,1,522,3,31,1,1,0,1,0,36.74,-62.42,42.93,30.03,30.42,30.22,29.66,nonchurner
592.27,93.96,101.3,1,1,1,950,4,43,1,2,0,2,0,20.08,-16.09,20.72,18.05,22.45,12.6,7.39,nonchurner
592.76,93.34,92.63,1,1,1,1079,4,30,0,2,4,0,6,-39.68,44.74,-105.9,-21.76,-120.66,34.25,43.09,nonchurner
681.96,104.75,102.85,1,1,1,433,3,31,0,2,0,7,2,6.66,-1.89,-6.64,0.87,9.58,11.94,20.77,nonchurner
594.02,105.2,128.03,1,1,1,930,4,35,1,2,0,0,0,35.49,42.51,29.23,50.21,31.61,33.88,168.51,nonchurner
603.59,102.02,96.09,1,1,1,411,3,27,0,1,24,10,18,-4.72,8.26,8.51,4.85,6.6,-8.77,-3.7,nonchurner
605.97,164.27,128.14,1,2,2,1375,4,32,1,1,1,16,8,16.03,-21.67,-1.01,3.69,-6.09,-25.95,15.82,nonchurner
617.89,103.2,104.8,2,2,2,922,4,31,1,1,0,5,0,20.75,13.47,3.82,8.07,12.17,16.66,13.25,nonchurner
634.23,104.81,102.45,2,2,2,1175,4,35,1,2,6,5,18,-3.64,2.22,-4.4,-5.81,-3.83,-3.53,-73.64,nonchurner
598.81,97.8,97.87,1,1,1,486,3,45,1,2,36,26,58,33.16,25.97,16.09,13.62,13.69,13.97,-4.07,nonchurner
622.26,176.9,89.89,1,1,1,745,3,30,0,1,6,11,3,16.65,20.27,46.34,46.46,-0.73,44.97,16.4,nonchurner
592.76,93.96,93.96,1,0,0,860,3,41,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
592.95,98.4,96.5,0,0,0,825,4,37,1,2,0,0,0,6.71,-0.79,10.76,6.45,9.79,10.45,5.27,nonchurner
639.45,149.51,152.84,1,1,1,620,4,54,0,2,2,0,4,4.78,5.81,12.99,0.11,4.48,-4.08,-0.94,nonchurner
600.26,105.14,102.19,1,1,1,800,3,33,1,2,0,0,0,37.59,13.6,54.89,32.35,37.07,33.55,32.4,nonchurner
620.95,111.74,128.62,1,1,1,637,3,37,1,2,0,2,0,21.83,15.36,11.59,13.43,16.14,12.78,20.66,nonchurner
619.17,93.96,93.96,1,1,0,607,3,32,1,1,0,0,0,-80.36,0,0,0,0,0,0,nonchurner
640.39,118.9,99.07,0,1,1,700,4,32,0,1,6,15,5,13.89,11.79,5.64,9.33,0.55,14.09,53.92,nonchurner
614.15,112.11,102.77,0,0,0,767,3,36,1,2,0,1,0,18.28,-8.56,17.61,-4.99,20.07,18.96,25.7,nonchurner
668.04,117.89,105.1,0,0,0,560,3,36,0,1,29,27,15,35.9,-0.85,16.64,14.02,-21.26,17.61,-22.97,nonchurner
614.07,110.35,110.91,1,1,1,630,3,35,1,2,3,12,0,-3,0.46,-5.92,-4.94,-73.72,0,0,nonchurner
592.76,93.96,93.96,1,1,1,482,4,41,1,1,0,0,0,2.77,7.53,0.56,0.8,10.11,1.69,13.93,nonchurner
616.05,125,125.48,1,1,1,540,3,47,0,1,0,1,0,10.73,12.72,20.01,10.38,11.3,13.08,15.11,nonchurner
592.76,93.96,93.96,0,1,1,1648,4,55,1,2,0,0,0,37.3,19.38,34.22,30.29,30.44,30.19,27.54,nonchurner
593.4,97.96,98.4,1,1,1,748,4,33,1,1,0,16,0,-1.97,1.21,13.77,1.45,5.35,5.23,2.52,nonchurner
592.76,93.96,190.74,1,1,2,8604,4,60,1,2,0,0,3,2387.83,2063.09,2385.62,-364.81,668.97,632.74,643.71,nonchurner
592.76,93.96,93.96,1,1,1,3000,4,40,1,2,0,0,0,-0.37,-2.42,0.09,-0.21,-0.24,-0.29,-0.37,nonchurner
599.15,98.64,111.88,1,1,1,2500,4,48,1,2,0,0,0,130.64,56.67,221.64,138.94,193.07,164.71,216.05,nonchurner
689.55,207.01,118.7,1,1,1,973,1,28,1,1,4,2,6,43.83,-9.68,2.73,6.56,1.27,-0.75,4.09,nonchurner
610.09,99.77,102.16,0,0,1,781,4,31,1,2,27,15,4,21.23,14.98,24.79,3.15,12.36,15.7,35.17,nonchurner
607.82,108.61,101.3,4,4,4,856,3,34,1,2,11,8,11,44.97,12.8,49.34,-30.5,45.84,45.44,55.63,nonchurner
598.11,101.53,97.82,1,1,1,868,2,57,1,4,9,0,0,7.96,3.28,2.97,12.01,0.1,5.84,5.45,nonchurner
1051.31,407.17,93.96,1,1,1,2600,4,51,1,2,7,0,0,-63.39,77.97,77.61,134,107.47,103.51,132.19,nonchurner
594.03,95.56,94.38,1,1,1,840,4,39,1,2,2,0,3,-1.61,4.65,-1.84,0.77,3.53,-0.64,-3.09,nonchurner
594.29,93.96,93.96,0,0,0,719,2,38,1,2,4,4,2,-4.94,1.63,6.7,2.87,1.06,-5.17,-50.22,nonchurner
602.88,102.24,94.24,1,1,1,1370,4,30,1,2,0,0,0,39.4,46.17,42.49,45.2,50.44,44.68,48.23,nonchurner
607.88,106.23,101.57,1,1,1,496,3,40,0,1,32,33,35,18,12.1,11.76,8.83,15.32,13.98,18.11,nonchurner
598.06,102.9,96.64,0,0,0,2500,4,45,1,2,0,0,0,31.7,16.99,8.14,18.92,22.82,24.75,24.26,nonchurner
624.8,114.36,125.63,2,2,2,546,4,27,0,2,0,8,7,29.96,49.06,34.59,46.93,36.73,63.67,57.15,nonchurner
736.44,245.17,211.37,2,2,2,1905,4,41,1,4,0,15,4,8.3,10.68,5.27,9.04,8.1,5.37,4.81,nonchurner
608.73,215.43,298.92,1,1,1,500,4,42,1,2,0,3,0,-2.05,6.36,10.88,0.55,-3.93,-3.72,-3.9,nonchurner
626.29,98.88,99.21,1,1,1,522,3,27,0,1,0,11,11,2.92,0.03,-3.83,-3.77,-3.53,-55.69,0,nonchurner
603.03,99.92,99.53,1,1,1,860,4,49,1,4,0,0,0,45,10.06,40.41,44.28,43.33,44.73,50.88,nonchurner
603.31,97.63,98.06,1,1,1,1280,3,32,1,1,0,0,0,11.79,3.19,-3.31,-3.25,1.45,-1.19,9.18,nonchurner
592.99,93.96,93.96,1,1,0,621,3,26,1,2,0,0,0,-56.87,0,0,0,0,0,0,nonchurner
594.15,93.96,93.96,1,1,0,590,3,45,1,2,0,0,0,-60.87,-7.48,-8.85,-5.33,-7.89,-6.13,-3.41,nonchurner
600.99,96.79,93.96,1,1,1,124,1,25,0,1,6,0,0,-13.11,-52.04,-0.77,0,0,0,0,nonchurner
592.76,93.96,93.96,1,1,1,670,3,28,1,1,0,2,0,9.75,7.53,9.35,9.64,8.28,7.51,4.76,nonchurner
597.94,96.29,170.58,1,1,1,801,4,35,1,1,1,13,8,51.9,23.27,17.32,36.19,33.24,20.77,43.48,nonchurner
679.62,155.06,161.62,0,0,1,1300,4,36,1,1,0,0,0,41.65,18.14,42.49,37.13,37.86,39.14,39.74,nonchurner
621.25,111.45,108.77,0,0,0,508,3,38,1,1,12,8,12,0.06,3.87,-2.12,-5.36,-1.22,-2.46,-2.24,nonchurner
592.76,93.96,93.96,0,0,0,135,1,23,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
949.4,272.53,152.27,1,1,1,963,3,43,0,2,4,0,22,40.84,28.94,22,-26.86,-5.9,-4.38,-4.15,nonchurner
599.38,104.08,105.09,1,1,1,479,3,35,1,1,0,0,0,0.18,5,-0.35,-1.83,-1.34,-2.4,-1.81,nonchurner
592.76,93.96,93.96,0,0,0,548,3,28,1,2,0,0,0,0,0,0,0,0,0,0,nonchurner
609.04,129.29,139.42,1,1,1,555,4,29,1,1,0,14,0,25.44,29.22,-74.99,0,0,0,0,nonchurner
701.84,185.1,132.87,1,1,1,2023,4,41,1,2,2,0,9,3.78,8.01,-1.23,-1.22,2.39,11.47,2.57,nonchurner
607.21,106.22,105.16,1,1,1,530,3,42,1,2,0,0,0,3.45,1.75,2.65,-0.93,1.09,0.41,-1.28,nonchurner
617.82,221.82,117.87,1,1,1,790,4,36,1,2,29,50,58,25,11.05,26.71,22.09,25.77,34.57,19.94,nonchurner
640.95,143,143.46,1,1,1,850,4,32,0,1,0,0,0,26.94,38.82,19.5,26.71,23.82,20.22,24.67,nonchurner
593.14,96.97,98.74,1,1,1,371,3,50,1,2,33,22,19,15.58,-1.55,-0.57,6.31,19.18,10.91,7.15,nonchurner
606.85,108.91,212.68,1,1,1,723,3,28,1,1,23,8,6,-1.42,5.68,2.46,0.58,-0.35,1.3,0.44,nonchurner
646.31,189.47,189.52,0,0,1,820,3,40,1,2,13,8,10,27.05,46.88,-47.25,-16.45,-18.63,-19.97,-15.75,nonchurner
592.76,93.96,93.96,1,1,1,880,4,40,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
823.7,106.88,179.88,1,1,1,2011,4,33,1,1,4,7,1,26.76,47.23,98.9,26.27,61.34,21.94,42.38,nonchurner
613.53,119.55,112.89,1,1,1,1061,3,47,1,2,0,2,0,-0.08,4.47,-56.56,0,0,0,0,nonchurner
637.98,128.21,167.08,0,0,0,420,4,31,1,1,0,0,0,2.29,6.29,1.95,-0.51,-0.03,-0.01,-0.34,nonchurner
592.76,93.96,93.96,1,0,0,686,4,29,1,2,0,0,0,0,0,0,0,0,0,0,nonchurner
621.27,102.66,96.07,0,0,0,924,4,38,1,2,4,12,23,1.85,1.36,-2.12,105.29,24.45,24.37,46.25,nonchurner
655.01,130.15,120.91,4,4,4,828,4,35,1,2,1,0,0,12.95,5.76,0.45,-5.67,-0.32,-3.11,-3.14,nonchurner
594.76,96.17,96.35,1,1,1,501,4,46,1,1,0,0,0,3.54,6.69,2.92,12.86,3.08,1.64,0.8,nonchurner
626.44,108.24,112.37,0,0,0,484,3,42,0,2,45,40,42,2.25,7.18,2.43,1.77,1.33,3.07,5.77,nonchurner
593.65,95.62,95.21,1,1,1,1851,4,48,1,2,3,0,1,-3.18,22.84,127.05,-19.08,-54.98,20.52,33.82,nonchurner
1190.91,854.59,1120.48,1,1,1,2000,4,41,1,1,0,3,1,29.18,50.13,50.67,14.22,16.77,17.93,19.02,nonchurner
592.96,94.45,94.68,0,0,0,1220,4,29,1,2,0,0,0,1.88,6.74,0.74,12.9,-1.16,-1.15,-1.19,nonchurner
593.64,94.72,93.96,1,1,1,1300,4,28,1,1,0,0,0,1.46,1.06,1.33,1.25,1.07,1.22,1.54,nonchurner
1789.84,1213.1,1279.36,1,1,1,1463,4,32,1,1,0,0,0,70.3,63.56,57.28,74.12,74.8,65.48,40.59,nonchurner
654.5,188.57,159.93,1,1,1,1108,4,36,1,2,0,0,0,13.89,8.56,-0.01,-1.53,-2.65,-3.48,10.42,nonchurner
601.87,102.73,95.89,1,1,1,900,4,45,1,2,9,29,9,33.51,4.93,26.43,19.5,23.28,15.6,14.99,nonchurner
600.3,101.96,97.94,1,1,1,557,3,30,1,2,0,4,0,1.67,6.81,-1.86,-1.98,-0.27,-0.62,-0.88,nonchurner
620,113.77,97.06,1,1,1,508,3,40,1,4,9,0,1,3.29,7.45,1.21,-53.97,0,0,0,nonchurner
599.82,131.47,99.72,0,0,1,430,3,32,1,1,47,24,14,18.5,-17.38,4.06,-2.56,-2.43,-1.34,-0.13,nonchurner
593.31,96.82,97.92,4,4,4,355,3,37,1,2,0,0,0,42.85,13.66,49.41,36.54,44.79,34.13,42.14,nonchurner
592.76,93.96,93.96,1,0,0,310,1,23,0,1,0,0,0,0,0,0,0,0,0,0,nonchurner
595,102.74,98.8,1,1,1,286,4,37,1,1,3,18,24,9.97,13.42,8.04,0.68,5.33,7.05,6.44,nonchurner
592.76,99.73,209.06,0,0,0,2630,4,38,1,2,3,8,11,61.35,18.52,37.02,52.85,57.7,65.88,50.91,nonchurner
637.06,116.55,114.88,1,1,1,905,4,37,1,2,10,7,28,11.4,21.81,25.06,29.85,-31.73,-5.27,-6.49,nonchurner
638.24,113.12,120.57,1,1,1,1012,4,47,1,2,0,0,0,40.4,12.22,33.37,28.75,33.28,33.29,27.2,nonchurner
590.54,93.19,93.14,2,2,2,1329,4,33,1,2,3,0,4,94.08,28.25,83.76,71.07,73.42,73.39,130.23,nonchurner
606.44,108.37,101.47,1,1,1,800,3,45,1,2,50,91,95,7.93,4.51,-0.85,7.47,-0.46,-65.59,0,nonchurner
603.54,136,103.63,1,1,1,557,3,28,0,1,18,16,7,-8.36,15.77,16.36,12.25,6.2,14.52,3.91,nonchurner
592.76,93.96,93.96,1,1,1,829,4,29,1,1,0,1,1,2.8,6.91,-54.24,0,0,0,0,nonchurner
621.95,124.87,124.17,1,1,1,670,4,32,1,2,0,5,3,12.78,22.42,13.67,12.58,5.08,11.2,18.23,nonchurner
599.51,98.99,105.59,1,1,1,930,4,30,1,1,0,5,3,6.51,1.56,-5.21,-15.37,-0.36,-3.45,0.24,nonchurner
644.67,135.27,130.6,0,0,0,514,3,64,1,2,2,0,0,-2.54,1.83,-3.73,-5.18,-6.43,-4.66,-6.38,nonchurner
720.48,223.69,226.21,1,1,1,1002,3,37,1,1,8,3,10,5.79,9.81,6.98,11.07,14.81,11.8,8.87,nonchurner
715.75,190.43,304.42,1,1,1,506,4,27,1,2,20,18,36,7.19,9.12,12.63,9.17,3.87,10.35,5.53,nonchurner
620.22,107.02,126.31,1,1,1,428,4,33,1,1,4,1,1,6.25,9.8,10.52,17.98,11.06,-30.63,-1.65,nonchurner
590.27,94.43,95.03,1,1,1,1000,4,38,1,2,0,0,0,71.92,6.15,43.9,62.28,64.4,45.01,58,nonchurner
595.74,118.17,122.88,1,1,1,420,3,44,1,4,0,0,0,0.47,3.57,-0.97,1.13,0.32,-1.55,-1.27,nonchurner
623.53,114.24,128.52,2,2,2,581,4,33,0,2,2,10,0,-0.62,4.06,-5.02,2.98,4.14,5.93,2.12,nonchurner
622.43,146.87,114.98,1,1,1,584,4,36,1,2,0,9,7,4.6,13.43,2.84,-0.21,-10.45,4.28,7.18,nonchurner
630.01,137.35,93.96,1,1,1,1329,4,32,1,1,4,3,0,7.32,10.89,-37.38,-0.77,0,0,0,nonchurner
611.27,155.53,110.51,2,2,2,455,3,29,1,2,28,11,20,36.31,-20.03,11.06,14.18,17.48,23.82,31.01,nonchurner
606.33,116.04,105.62,0,0,0,558,3,32,1,1,24,59,6,15.12,-21.42,6.72,2.03,-4.48,1.58,2.11,nonchurner
673.82,120.89,109.51,0,0,0,682,4,34,1,1,0,2,2,13.37,8.37,5.99,5.28,-26.62,2.82,2.36,nonchurner
643.49,140.81,147.53,1,1,1,700,4,37,1,1,8,23,8,25.26,10.44,18.06,11.72,10.85,15.29,8.39,nonchurner
608.34,106.02,109.34,1,1,1,528,3,49,1,1,2,5,6,5.15,14.99,1.24,3.65,1.37,1.75,4.61,nonchurner
680.07,135.53,183.94,1,1,1,745,4,27,0,1,0,1,0,3.21,10.31,7.78,-1.12,4.42,1.27,0.11,nonchurner
610.78,118.78,108.69,1,1,1,1505,4,38,1,2,17,15,20,1816.26,-1131.82,-481.52,88.08,81.63,52.04,69.1,nonchurner
770.29,282.53,273.44,1,1,1,501,4,28,0,1,4,0,15,20.97,27.35,31.25,20.48,8.69,-18.39,12.92,nonchurner
592.76,93.96,93.96,1,1,1,750,4,31,0,1,0,0,0,0.92,-0.63,0.9,0.66,0.58,0.51,0.41,nonchurner
592.76,97.96,94.48,1,1,1,1050,4,35,1,2,2,0,0,13.59,7.67,34.02,19.15,19.66,19.19,19.78,nonchurner
597.65,116.74,162.52,1,1,1,661,3,35,1,2,6,79,40,16.74,-2.73,12.21,11.98,17.26,20.23,-1.76,nonchurner
788.54,175.13,178.25,1,1,1,1200,3,23,1,1,10,10,4,4.82,1.47,-0.21,-1.31,-1.22,0.05,-0.84,nonchurner
731.63,436.88,420.92,1,1,1,425,3,28,1,1,1,0,0,-291.81,20.85,15.95,11.98,10.87,4.77,0.68,nonchurner
